Measurement time,radon,radon error,noise,status,reloc,external input,reserved,temperature,pressure,humidity,gamma dose rate_qa,voltage,reserveqa1,reserveqa2
2021-06-29 04:20:00,7968.0,820.0,0,8,0,6,0,23.625,1014.32373046875,55.5,0.0,0.0,0,0
2021-06-29 04:30:00,2704.0,478.0,0,8,0,6,0,23.625,1014.3036499023438,55.5,0.0,0.0,0,0
2021-06-29 04:40:00,1728.0,398.0,0,8,0,6,0,23.625,1014.2940063476562,55.5,0.0,0.0,0,0
2021-06-29 04:50:00,1168.0,334.0,0,8,0,6,0,23.625,1014.3142700195312,55.5,0.0,0.0,0,0
2021-06-29 05:00:00,1528.0,334.0,0,8,0,6,0,23.625,1014.29443359375,55.5,0.0,0.0,0,0
2021-06-29 05:10:00,1264.0,308.0,0,8,0,6,0,23.625,1014.3648681640625,55.5,0.0,0.0,0,0
2021-06-29 05:20:00,1160.0,282.0,0,8,0,6,0,23.625,1014.3749389648438,55.5,0.0,0.0,0,0
2021-06-29 05:30:00,1328.0,282.0,0,8,0,6,0,23.5,1014.3861694335938,55.5,0.0,0.0,0,0
2021-06-29 05:40:00,1000.0,244.0,0,8,0,6,0,23.5,1014.436767578125,55.0,0.0,0.0,0,0
2021-06-29 05:50:00,932.0,224.0,0,8,0,6,0,23.5,1014.5283203125,55.0,0.0,0.0,0,0
2021-06-29 06:00:00,1020.0,227.0,0,8,0,6,0,23.5,1014.5390625,55.0,0.0,0.0,0,0
2021-06-29 06:10:00,1216.0,223.0,0,8,0,6,0,23.5,1014.5501098632812,55.0,0.0,0.0,0,0
2021-06-29 06:20:00,4512.0,414.0,0,8,0,6,0,23.5,1014.5018310546875,55.0,0.0,0.0,0,0
2021-06-29 06:30:00,10112.0,724.0,0,8,0,6,0,23.5,1014.562255859375,55.0,0.0,0.0,0,0
2021-06-29 06:40:00,14656.0,948.0,0,8,0,6,0,23.5,1014.562744140625,55.0,0.0,0.0,0,0
2021-06-29 06:50:00,19200.0,1176.0,0,8,0,6,0,23.5,1014.64501953125,55.0,0.0,0.0,0,0
2021-06-29 07:00:00,24320.0,1424.0,0,8,0,6,0,23.5,1014.6861572265625,55.0,0.0,0.0,0,0
2021-06-29 07:10:00,21504.0,1360.0,0,8,0,6,0,23.5,1014.7262573242188,55.0,0.0,0.0,0,0
2021-06-29 07:20:00,7840.0,808.0,0,8,0,6,0,23.5,1014.7073364257812,54.75,0.0,0.0,0,0
2021-06-29 07:30:00,2688.0,478.0,0,8,0,6,0,23.5,1014.6868286132812,55.0,0.0,0.0,0,0
2021-06-29 07:40:00,1584.0,378.0,0,8,2,6,0,23.375,1014.7033081054688,55.0,0.0,0.0,0,0
2021-06-29 07:50:00,1368.0,350.0,0,8,0,6,0,23.125,1014.7595825195312,55.0,0.0,0.0,0,0
2021-06-29 08:00:00,1392.0,322.0,0,8,64,6,0,23.0,1014.8284301757812,55.0,0.0,0.0,0,0
2021-06-29 08:10:00,1312.0,306.0,0,8,0,6,0,22.875,1014.8275756835938,54.25,0.0,0.0,0,0
2021-06-29 08:20:00,1272.0,276.0,0,8,0,6,0,22.75,1014.8237915039062,54.25,0.0,0.0,0,0
2021-06-29 08:30:00,1256.0,272.0,0,8,0,6,0,22.625,1014.9129028320312,55.0,0.0,0.0,0,0
2021-06-29 08:40:00,988.0,236.0,0,8,0,6,0,22.5,1014.81689453125,55.0,0.0,0.0,0,0
2021-06-29 08:50:00,888.0,222.0,0,8,0,6,0,22.5,1014.7824096679688,55.5,0.0,0.0,0,0
2021-06-29 09:00:00,696.0,192.0,0,8,0,6,0,22.5,1014.7261962890625,56.0,0.0,0.0,0,0
2021-06-29 09:10:00,1008.0,203.0,0,8,0,6,0,22.375,1014.7529296875,56.0,0.0,0.0,0,0
2021-06-29 09:20:00,4384.0,394.0,0,8,0,6,0,22.375,1014.7763061523438,56.5,0.0,0.0,0,0
2021-06-29 09:30:00,9600.0,696.0,0,8,0,6,0,22.25,1014.8009033203125,56.5,0.0,0.0,0,0
2021-06-29 09:40:00,14656.0,940.0,0,8,0,6,0,22.25,1014.8031616210938,57.25,0.0,0.0,0,0
