"","dates","obs","Rn_noah","obs_era","Rn_era"
"124",2021-05-04,0.0206729341298342,20.6729341298342,0.0173760745674372,17.3760745674372
"125",2021-05-05,0.0211582854390144,21.1582854390144,0.0178345181047916,17.8345181047916
"126",2021-05-06,0.0214070789515972,21.4070789515972,0.0181517079472542,18.1517079472542
"127",2021-05-07,0.0214580688625574,21.4580688625574,0.0183838531374931,18.3838531374931
"128",2021-05-08,0.021742457523942,21.742457523942,0.0190294459462166,19.0294459462166
"129",2021-05-09,0.0215715877711773,21.5715877711773,0.0195216424763203,19.5216424763203
"130",2021-05-10,0.0213143583387136,21.3143583387136,0.0179863628000021,17.9863628000021
"131",2021-05-11,0.0217476077377796,21.7476077377796,0.0152209727093577,15.2209727093577
"132",2021-05-12,0.0221261829137802,22.1261829137802,0.0150068383663893,15.0068383663893
"133",2021-05-13,0.022133806720376,22.133806720376,0.0144440000876784,14.4440000876784
"134",2021-05-14,0.022165322676301,22.165322676301,0.0141882766038179,14.1882766038179
"135",2021-05-15,0.0205437112599611,20.5437112599611,0.0148899499326944,14.8899499326944
"136",2021-05-16,0.0199092291295528,19.9092291295528,0.0134061397984624,13.4061397984624
"137",2021-05-17,0.0196831710636616,19.6831710636616,0.0136325629428029,13.6325629428029
"138",2021-05-18,0.0202316008508205,20.2316008508205,0.0145704699680209,14.5704699680209
"139",2021-05-19,0.0207836721092463,20.7836721092463,0.0151707660406828,15.1707660406828
"140",2021-05-20,0.0214274637401104,21.4274637401104,0.0161327365785837,16.1327365785837
"141",2021-05-21,0.021664559841156,21.664559841156,0.016572019085288,16.572019085288
"142",2021-05-22,0.0199782866984606,19.9782866984606,0.0155102722346783,15.5102722346783
"143",2021-05-23,0.020502520725131,20.502520725131,0.0154674546793103,15.4674546793103
"144",2021-05-24,0.0210201889276505,21.0201889276505,0.0156869199126959,15.6869199126959
"145",2021-05-25,0.0213762354105711,21.3762354105711,0.0158899258822203,15.8899258822203
"146",2021-05-26,0.0218783188611269,21.8783188611269,0.016552958637476,16.552958637476
"147",2021-05-27,0.0222491174936295,22.2491174936295,0.0173907428979874,17.3907428979874
"148",2021-05-28,0.0209383200854063,20.9383200854063,0.0179179850965738,17.9179850965738
"149",2021-05-29,0.0213383603841066,21.3383603841066,0.0177022852003574,17.7022852003574
"150",2021-05-30,0.0220668129622936,22.0668129622936,0.0172675121575594,17.2675121575594
"151",2021-05-31,0.0228232331573963,22.8232331573963,0.0178115908056498,17.8115908056498
"152",2021-06-01,0.0214889161288738,21.4889161288738,0.0166727770119905,16.6727770119905
"153",2021-06-02,0.0199275407940149,19.9275407940149,0.0162210483103991,16.2210483103991
"154",2021-06-03,0.0209315288811922,20.9315288811922,0.0160768888890743,16.0768888890743
"155",2021-06-04,0.0206316132098436,20.6316132098436,0.0142087200656533,14.2087200656533
"156",2021-06-05,0.0213312674313784,21.3312674313784,0.0149292210116982,14.9292210116982
"157",2021-06-06,0.0221439767628908,22.1439767628908,0.0160447135567665,16.0447135567665
"158",2021-06-07,0.0228597242385149,22.8597242385149,0.0170003604143858,17.0003604143858
"159",2021-06-08,0.0235094875097275,23.5094875097275,0.0179665572941303,17.9665572941303
"160",2021-06-09,0.0240244902670383,24.0244902670383,0.0186683591455221,18.6683591455221
"161",2021-06-10,0.0242962259799242,24.2962259799242,0.0193482786417007,19.3482786417007
"162",2021-06-11,0.0245611201971769,24.5611201971769,0.0201491229236126,20.1491229236126
"163",2021-06-12,0.0249443575739861,24.9443575739861,0.020861754193902,20.861754193902
"164",2021-06-13,0.0255388077348471,25.5388077348471,0.0214995443820953,21.4995443820953
"165",2021-06-14,0.0258550141006708,25.8550141006708,0.0215326938778162,21.5326938778162
"166",2021-06-15,0.0251155309379101,25.1155309379101,0.0219162590801716,21.9162590801716
"167",2021-06-16,0.0234496686607599,23.4496686607599,0.0221129227429628,22.1129227429628
"168",2021-06-17,0.0207435619086027,20.7435619086027,0.0184589698910713,18.4589698910713
"169",2021-06-18,0.0197111386805773,19.7111386805773,0.0134119875729084,13.4119875729084
"170",2021-06-19,0.0210429504513741,21.0429504513741,0.0124576669186354,12.4576669186354
"171",2021-06-20,0.0213625356554985,21.3625356554985,0.0132560264319181,13.2560264319181
"172",2021-06-21,0.0206203628331423,20.6203628331423,0.0114183565601707,11.4183565601707
"173",2021-06-22,0.0208065714687109,20.8065714687109,0.0106799099594355,10.6799099594355
"174",2021-06-23,0.0205323416739702,20.5323416739702,0.00942516606301069,9.42516606301069
"175",2021-06-24,0.0213225390762091,21.3225390762091,0.0104904528707266,10.4904528707266
"176",2021-06-25,0.0222163312137127,22.2163312137127,0.0120496125891805,12.0496125891805
"177",2021-06-26,0.0218719597905874,21.8719597905874,0.0132168726995587,13.2168726995587
"178",2021-06-27,0.0196749474853277,19.6749474853277,0.0127704245969653,12.7704245969653
"179",2021-06-28,0.0201306100934744,20.1306100934744,0.0127663677558303,12.7663677558303
"180",2021-06-29,0.0203518401831388,20.3518401831388,0.013362118974328,13.362118974328
"181",2021-06-30,0.0213328450918198,21.3328450918198,0.014097923412919,14.097923412919
"182",2021-07-01,0.0221199318766594,22.1199318766594,0.0149860847741365,14.9860847741365
"183",2021-07-02,0.0226726997643709,22.6726997643709,0.0156918577849865,15.6918577849865
"184",2021-07-03,0.0223095808178186,22.3095808178186,0.0143757229670882,14.3757229670882
"185",2021-07-04,0.0220149550586939,22.0149550586939,0.0142462747171521,14.2462747171521
"186",2021-07-05,0.0229296311736107,22.9296311736107,0.0150199392810464,15.0199392810464
"187",2021-07-06,0.0236181560903788,23.6181560903788,0.0135553721338511,13.5553721338511
"188",2021-07-07,0.0237886048853397,23.7886048853397,0.0110833831131458,11.0833831131458
"189",2021-07-08,0.0240818988531828,24.0818988531828,0.0110034290701151,11.0034290701151
"190",2021-07-09,0.0246018450707197,24.6018450707197,0.0123290615156293,12.3290615156293
"191",2021-07-10,0.02518948353827,25.18948353827,0.0135070029646158,13.5070029646158
"192",2021-07-11,0.0256923139095306,25.6923139095306,0.0144444648176432,14.4444648176432
"193",2021-07-12,0.0260153729468584,26.0153729468584,0.0140582723543048,14.0582723543048
"194",2021-07-13,0.0260700397193432,26.0700397193432,0.013415003195405,13.415003195405
"195",2021-07-14,0.0262367725372314,26.2367725372314,0.0134277259930968,13.4277259930968
"196",2021-07-15,0.0263839494436979,26.3839494436979,0.0141662051901221,14.1662051901221
"197",2021-07-16,0.026812456548214,26.812456548214,0.0152152730152011,15.2152730152011
"198",2021-07-17,0.0273605659604073,27.3605659604073,0.0162019692361355,16.2019692361355
"199",2021-07-18,0.0279104672372341,27.9104672372341,0.0171517487615347,17.1517487615347
"200",2021-07-19,0.0281884633004665,28.1884633004665,0.0180583279579878,18.0583279579878
"201",2021-07-20,0.0285548828542233,28.5548828542233,0.0189088899642229,18.9088899642229
